Date/Time,H2S,Black Carbon
12/26/2019 14:05,NA,NA
12/26/2019 14:10,NA,0.3
12/26/2019 14:15,NA,0.2
12/26/2019 14:20,NA,0.3
12/26/2019 14:25,NA,0.3
12/26/2019 14:30,0,0.2
12/26/2019 14:35,0,0.3
12/26/2019 14:40,0,0.3
12/26/2019 14:45,0,0.4
12/26/2019 14:50,0,0.3
12/26/2019 14:55,0,0.5
12/26/2019 15:00,0,0.5
12/26/2019 15:05,0,0.3
12/26/2019 15:10,0,0.5
12/26/2019 15:15,0,0.4
12/26/2019 15:20,0,0.5
12/26/2019 15:25,0,0.7
12/26/2019 15:30,0,0.5
12/26/2019 15:35,0,0.3
12/26/2019 15:40,0,0.3
12/26/2019 15:45,0,0.4
12/26/2019 15:50,0,0.5
12/26/2019 15:55,0,0.6
12/26/2019 16:00,0,0.6
12/26/2019 16:05,0,0.8
12/26/2019 16:10,0,0.4
12/26/2019 16:15,0,0.5
12/26/2019 16:20,0,0.9
12/26/2019 16:25,0,0.6
12/26/2019 16:30,0,0.5
12/26/2019 16:35,0,1.2
12/26/2019 16:40,0,0.9
12/26/2019 16:45,0,1
12/26/2019 16:50,0,0.7
12/26/2019 16:55,0,0.8
12/26/2019 17:00,0,0.9
12/26/2019 17:05,0,1
12/26/2019 17:10,0,0.8
12/26/2019 17:15,0,0.9
12/26/2019 17:20,0,1.2
12/26/2019 17:25,0,0.9
12/26/2019 17:30,0,0.8
12/26/2019 17:35,0,1
12/26/2019 17:40,0,0.9
12/26/2019 17:45,0,1.3
12/26/2019 17:50,0,1.3
12/26/2019 17:55,0,1.1
12/26/2019 18:00,0,1.4
12/26/2019 18:05,0,1.9
12/26/2019 18:10,0,1.5
12/26/2019 18:15,0,1
12/26/2019 18:20,0,1
12/26/2019 18:25,0,1
12/26/2019 18:30,0,1
12/26/2019 18:35,0,1
12/26/2019 18:40,0,1
12/26/2019 18:45,0,0.4
12/26/2019 18:50,0,0.7
12/26/2019 18:55,0,0.9
12/26/2019 19:00,0,1
12/26/2019 19:05,0,1.2
12/26/2019 19:10,0,1.2
12/26/2019 19:15,0,1.3
12/26/2019 19:20,0,1.3
12/26/2019 19:25,0,2.1
12/26/2019 19:30,0,2.4
12/26/2019 19:35,0,3.1
12/26/2019 19:40,0,3.4
12/26/2019 19:45,0,3.8
12/26/2019 19:50,0,3
12/26/2019 19:55,0,2.4
12/26/2019 20:00,0,2.4
12/26/2019 20:05,0,2.5
12/26/2019 20:10,0,2.3
12/26/2019 20:15,0,2.3
12/26/2019 20:20,0,1.8
12/26/2019 20:25,0,1.8
12/26/2019 20:30,0,1.4
12/26/2019 20:35,0,2.2
12/26/2019 20:40,0,2.5
12/26/2019 20:45,0,2.5
12/26/2019 20:50,0,2
12/26/2019 20:55,0,1.5
12/26/2019 21:00,0,1.5
12/26/2019 21:05,0,1.8
12/26/2019 21:10,0,1.2
12/26/2019 21:15,0,1
12/26/2019 21:20,0,0.8
12/26/2019 21:25,0,1.2
12/26/2019 21:30,0,1.5
12/26/2019 21:35,0,1.3
12/26/2019 21:40,0,1.1
12/26/2019 21:45,0,0.9
12/26/2019 21:50,0,1.5
12/26/2019 21:55,0,1.4
12/26/2019 22:00,0,0.9
12/26/2019 22:05,0,0.6
12/26/2019 22:10,0,0.9
12/26/2019 22:15,0,0.8
12/26/2019 22:20,0,0.6
12/26/2019 22:25,0,0.9
12/26/2019 22:30,0,1.3
12/26/2019 22:35,0,1.8
12/26/2019 22:40,0,1.7
12/26/2019 22:45,0,1.5
12/26/2019 22:50,0,1.2
12/26/2019 22:55,0,1
12/26/2019 23:00,0,1
12/26/2019 23:05,0,1
12/26/2019 23:10,0,1.2
12/26/2019 23:15,0,1.3
12/26/2019 23:20,0,1.6
12/26/2019 23:25,0,2.6
12/26/2019 23:30,0,4.2
12/26/2019 23:35,0,3.9
12/26/2019 23:40,0,2.2
12/26/2019 23:45,0,1.1
12/26/2019 23:50,0,1.2
12/26/2019 23:55,0,1.3
12/27/2019 0:00,0,1.5
12/27/2019 0:05,0,1.5
12/27/2019 0:10,0,1.3
12/27/2019 0:15,0,1.2
12/27/2019 0:20,0,1.2
12/27/2019 0:25,0,0.7
12/27/2019 0:30,0,0.7
12/27/2019 0:35,0,0.8
12/27/2019 0:40,0,0.9
12/27/2019 0:45,0,1
12/27/2019 0:50,0,0.8
12/27/2019 0:55,0,0.2
12/27/2019 1:00,0,1.2
12/27/2019 1:05,0,0.7
12/27/2019 1:10,0,0.9
12/27/2019 1:15,0,0.9
12/27/2019 1:20,0,0.7
12/27/2019 1:25,0,0.8
12/27/2019 1:30,0,0.6
12/27/2019 1:35,0,0.8
12/27/2019 1:40,0,0.8
12/27/2019 1:45,0,0.7
12/27/2019 1:50,0,0.8
12/27/2019 1:55,0,0.6
12/27/2019 2:00,0,0.4
12/27/2019 2:05,0,0.4
12/27/2019 2:10,0,0.3
12/27/2019 2:15,0,0.3
12/27/2019 2:20,0,0.4
12/27/2019 2:25,0,0.5
12/27/2019 2:30,0,0.5
12/27/2019 2:35,0,0.5
12/27/2019 2:40,0,0.4
12/27/2019 2:45,0,0.5
12/27/2019 2:50,0,0.6
12/27/2019 2:55,0,0.7
12/27/2019 3:00,0,0.6
12/27/2019 3:05,0,0.7
12/27/2019 3:10,0,1
12/27/2019 3:15,0,1.6
12/27/2019 3:20,0,1.6
12/27/2019 3:25,0,1.7
12/27/2019 3:30,0,2.3
12/27/2019 3:35,0,2.6
12/27/2019 3:40,0,2.8
12/27/2019 3:45,0,2.5
12/27/2019 3:50,0,2.2
12/27/2019 3:55,0,2.2
12/27/2019 4:00,0,2.3
12/27/2019 4:05,0,2.6
12/27/2019 4:10,0,3.2
12/27/2019 4:15,0,3.5
12/27/2019 4:20,0,3.5
12/27/2019 4:25,0,3.6
12/27/2019 4:30,0,3.5
12/27/2019 4:35,0,3.5
12/27/2019 4:40,0,3.5
12/27/2019 4:45,0,3.6
12/27/2019 4:50,0,3.6
12/27/2019 4:55,0,3.6
12/27/2019 5:00,0,3.5
12/27/2019 5:05,0,3.4
12/27/2019 5:10,0,3.3
12/27/2019 5:15,0,3.2
12/27/2019 5:20,0,2.8
12/27/2019 5:25,0,2.5
12/27/2019 5:30,0,2.6
12/27/2019 5:35,0,2.4
12/27/2019 5:40,0,2.6
12/27/2019 5:45,0,2.7
12/27/2019 5:50,0,2.7
12/27/2019 5:55,0,2.9
12/27/2019 6:00,0,2.7
12/27/2019 6:05,0,2.3
12/27/2019 6:10,0,2.2
12/27/2019 6:15,0,2.1
12/27/2019 6:20,0,1.6
12/27/2019 6:25,0,1.9
12/27/2019 6:30,0,2.2
12/27/2019 6:35,0,2
12/27/2019 6:40,0,2
12/27/2019 6:45,0,2.4
12/27/2019 6:50,0,2.9
12/27/2019 6:55,0,3.1
12/27/2019 7:00,0,3.1
12/27/2019 7:05,0,3.2
12/27/2019 7:10,0,4.4
12/27/2019 7:15,0,2.8
12/27/2019 7:20,0,2.6
12/27/2019 7:25,0,2.5
12/27/2019 7:30,0,2.1
12/27/2019 7:35,0,2.3
12/27/2019 7:40,0,2.4
12/27/2019 7:45,0,2.2
12/27/2019 7:50,0,2.4
12/27/2019 7:55,0,2.5
12/27/2019 8:00,0,2.3
12/27/2019 8:05,0,0.5
12/27/2019 8:10,0,2.6
12/27/2019 8:15,0,2.4
12/27/2019 8:20,0,2.8
12/27/2019 8:25,0,2.8
12/27/2019 8:30,0,3
12/27/2019 8:35,0,3.2
12/27/2019 8:40,0,3.3
12/27/2019 8:45,0,3.1
12/27/2019 8:50,0,2.9
12/27/2019 8:55,0,3.1
12/27/2019 9:00,0,3
12/27/2019 9:05,0,2.6
12/27/2019 9:10,0,2.3
12/27/2019 9:15,0,2.2
12/27/2019 9:20,0,2.5
12/27/2019 9:25,0,2.6
12/27/2019 9:30,0,2.3
12/27/2019 9:35,0,2.1
12/27/2019 9:40,0,2.3
12/27/2019 9:45,0,2.7
12/27/2019 9:50,0,2.9
12/27/2019 9:55,0,3.6
12/27/2019 10:00,0,2.7
12/27/2019 10:05,0,1.3
12/27/2019 10:10,0,1.3
12/27/2019 10:15,0,1.3
12/27/2019 10:20,0,1.4
12/27/2019 10:25,0,1.6
12/27/2019 10:30,0,1
12/27/2019 10:35,0,1.2
12/27/2019 10:40,0,0.6
12/27/2019 10:45,0,0.6
12/27/2019 10:50,0,0.6
12/27/2019 10:55,0,0.4
12/27/2019 11:00,0,0.4
12/27/2019 11:05,0,0.4
12/27/2019 11:10,0,0.4
12/27/2019 11:15,0,0.4
12/27/2019 11:20,0,0.7
12/27/2019 11:25,0,0.6
12/27/2019 11:30,0,0.4
12/27/2019 11:35,0,0.3
12/27/2019 11:40,0,0.9
12/27/2019 11:45,0,0.5
12/27/2019 11:50,0,0.3
12/27/2019 11:55,0,0.3
12/27/2019 12:00,0,0.3
12/27/2019 12:05,0,0.2
12/27/2019 12:10,0,0.2
12/27/2019 12:15,0,0.2
12/27/2019 12:20,0,0.1
12/27/2019 12:25,0,0.2
12/27/2019 12:30,0,0.2
12/27/2019 12:35,0,0.2
12/27/2019 12:40,0,0.1
12/27/2019 12:45,0,0.1
12/27/2019 12:50,0,0.1
12/27/2019 12:55,0,0.1
12/27/2019 13:00,0,0.1
12/27/2019 13:05,0,0.1
12/27/2019 13:10,0,0.1
12/27/2019 13:15,0,0.1
12/27/2019 13:20,0,0.2
12/27/2019 13:25,0,0.4
12/27/2019 13:30,0,0.2
12/27/2019 13:35,0,0.2
12/27/2019 13:40,0,0.2
12/27/2019 13:45,0,0.2
12/27/2019 13:50,0,0.2
12/27/2019 13:55,0,0.2
12/27/2019 14:00,0,0.2
12/27/2019 14:05,0,0.2
12/27/2019 14:10,0,0.1
12/27/2019 14:15,0,0.1
12/27/2019 14:20,0,0.4
12/27/2019 14:25,0,0.6
12/27/2019 14:30,0,0.2
12/27/2019 14:35,0,0.1
12/27/2019 14:40,0,0.2
12/27/2019 14:45,0,0.2
12/27/2019 14:50,0,0.2
12/27/2019 14:55,0,0.2
12/27/2019 15:00,0,0.2
12/27/2019 15:05,0,0.2
12/27/2019 15:10,0,0.2
12/27/2019 15:15,0,0.2
12/27/2019 15:20,0,0.2
12/27/2019 15:25,0,0.1
12/27/2019 15:30,0,0.1
12/27/2019 15:35,0,0.1
12/27/2019 15:40,0,0.1
12/27/2019 15:45,0,0.1
12/27/2019 15:50,0,0.1
12/27/2019 15:55,0,0.1
12/27/2019 16:00,0,0.2
12/27/2019 16:05,0,0.1
12/27/2019 16:10,0,0.2
12/27/2019 16:15,0,0.2
12/27/2019 16:20,0,0.2
12/27/2019 16:25,0,0.2
12/27/2019 16:30,0,0.2
12/27/2019 16:35,0,0.2
12/27/2019 16:40,0,0.2
12/27/2019 16:45,0,0.2
12/27/2019 16:50,0,0.4
12/27/2019 16:55,0,0.3
12/27/2019 17:00,0,0.3
12/27/2019 17:05,0,0.3
12/27/2019 17:10,0,0.4
12/27/2019 17:15,0,0.8
12/27/2019 17:20,0,0.5
12/27/2019 17:25,0,0.3
12/27/2019 17:30,0,0.5
12/27/2019 17:35,0,0.5
12/27/2019 17:40,0,0.6
12/27/2019 17:45,0,0.6
12/27/2019 17:50,0,0.5
12/27/2019 17:55,0,0.6
12/27/2019 18:00,0,0.7
12/27/2019 18:05,0,0.7
12/27/2019 18:10,0,0.9
12/27/2019 18:15,0,1.1
12/27/2019 18:20,0,1
12/27/2019 18:25,0,0.9
12/27/2019 18:30,0,0.8
12/27/2019 18:35,0,0.7
12/27/2019 18:40,0,0.8
12/27/2019 18:45,0,0.9
12/27/2019 18:50,0,1
12/27/2019 18:55,0,1.3
12/27/2019 19:00,0,1
12/27/2019 19:05,0,1.3
12/27/2019 19:10,0,1.1
12/27/2019 19:15,0,1.3
12/27/2019 19:20,0,1.4
12/27/2019 19:25,0,1.4
12/27/2019 19:30,0,1.8
12/27/2019 19:35,0,1.7
12/27/2019 19:40,0,1.8
12/27/2019 19:45,0,1.9
12/27/2019 19:50,0,1.6
12/27/2019 19:55,0,1.7
12/27/2019 20:00,0,1.8
12/27/2019 20:05,0,1.4
12/27/2019 20:10,0,1.6
12/27/2019 20:15,0,1.6
12/27/2019 20:20,0,1.3
12/27/2019 20:25,0,1.1
12/27/2019 20:30,0,0.9
12/27/2019 20:35,0,1
12/27/2019 20:40,0,1.1
12/27/2019 20:45,0,1
12/27/2019 20:50,0,1
12/27/2019 20:55,0,1.1
12/27/2019 21:00,0,1.3
12/27/2019 21:05,0,1.4
12/27/2019 21:10,0,1.6
12/27/2019 21:15,0,1.5
12/27/2019 21:20,0,1.7
12/27/2019 21:25,0,1.9
12/27/2019 21:30,0,2.5
12/27/2019 21:35,0,2.5
12/27/2019 21:40,0,2.3
12/27/2019 21:45,0,2.2
12/27/2019 21:50,0,2.1
12/27/2019 21:55,0,2.3
12/27/2019 22:00,0,2.6
12/27/2019 22:05,0,2.6
12/27/2019 22:10,0,2.5
12/27/2019 22:15,0,2
12/27/2019 22:20,0,2
12/27/2019 22:25,0,1.3
12/27/2019 22:30,0,1.6
12/27/2019 22:35,0,2.9
12/27/2019 22:40,0,2.6
12/27/2019 22:45,0,2.5
12/27/2019 22:50,0,2.9
12/27/2019 22:55,0,2.9
12/27/2019 23:00,0,3
12/27/2019 23:05,0,2.7
12/27/2019 23:10,0,2.8
12/27/2019 23:15,0,3
12/27/2019 23:20,0,2.7
12/27/2019 23:25,0,2.9
12/27/2019 23:30,0,2.6
12/27/2019 23:35,0,2.2
12/27/2019 23:40,0,2.3
12/27/2019 23:45,0,2.6
12/27/2019 23:50,0,2.2
12/27/2019 23:55,0,2.1
12/28/2019 0:00,0,2.1
12/28/2019 0:05,0,2.6
12/28/2019 0:10,0,3
12/28/2019 0:15,0,3
12/28/2019 0:20,0,2.8
12/28/2019 0:25,0,2.5
12/28/2019 0:30,0,2.2
12/28/2019 0:35,0,2.3
12/28/2019 0:40,0,2.4
12/28/2019 0:45,0,2.1
12/28/2019 0:50,0,2.1
12/28/2019 0:55,0,1.8
12/28/2019 1:00,0,1.7
12/28/2019 1:05,0,1.7
12/28/2019 1:10,0,1.8
12/28/2019 1:15,0,2
12/28/2019 1:20,0,2.5
12/28/2019 1:25,0,2.8
12/28/2019 1:30,0,2.6
12/28/2019 1:35,0,2
12/28/2019 1:40,0,2.1
12/28/2019 1:45,0,2.1
12/28/2019 1:50,0,1.6
12/28/2019 1:55,0,1.6
12/28/2019 2:00,0,1.6
12/28/2019 2:05,0,1.6
12/28/2019 2:10,0,1.5
12/28/2019 2:15,0,1.6
12/28/2019 2:20,0,1.8
12/28/2019 2:25,0,2
12/28/2019 2:30,0,2.1
12/28/2019 2:35,0,2.3
12/28/2019 2:40,0,2.3
12/28/2019 2:45,0,2.2
12/28/2019 2:50,0,2
12/28/2019 2:55,0,2.1
12/28/2019 3:00,0,2.2
12/28/2019 3:05,0,2.1
12/28/2019 3:10,0,2.6
12/28/2019 3:15,0,3.3
12/28/2019 3:20,0,3.2
12/28/2019 3:25,0,3
12/28/2019 3:30,0,2.7
12/28/2019 3:35,0,2.4
12/28/2019 3:40,0,1.9
12/28/2019 3:45,0,1.7
12/28/2019 3:50,0,1.7
12/28/2019 3:55,0,1.6
12/28/2019 4:00,0,1.5
12/28/2019 4:05,0,1.4
12/28/2019 4:10,0,1.8
12/28/2019 4:15,0,2.9
12/28/2019 4:20,0,3
12/28/2019 4:25,0,2.8
12/28/2019 4:30,0,2.5
12/28/2019 4:35,0,2.1
12/28/2019 4:40,0,1.6
12/28/2019 4:45,0,0.7
12/28/2019 4:50,0,1.7
12/28/2019 4:55,0,1.6
12/28/2019 5:00,0,1.9
12/28/2019 5:05,0,2.2
12/28/2019 5:10,0,2.4
12/28/2019 5:15,0,2.7
12/28/2019 5:20,0,3.4
12/28/2019 5:25,0,3.7
12/28/2019 5:30,0,4.1
12/28/2019 5:35,0,4.4
12/28/2019 5:40,0,3.7
12/28/2019 5:45,0,3.1
12/28/2019 5:50,0,2.9
12/28/2019 5:55,0,2.8
12/28/2019 6:00,0,2.8
12/28/2019 6:05,0,2.7
12/28/2019 6:10,0,2.7
12/28/2019 6:15,0,2.7
12/28/2019 6:20,0,2.9
12/28/2019 6:25,0,3
12/28/2019 6:30,0,2.8
12/28/2019 6:35,0,2.6
12/28/2019 6:40,0,2.3
12/28/2019 6:45,0,2.7
12/28/2019 6:50,0,3
12/28/2019 6:55,0,3.3
12/28/2019 7:00,0,3.4
12/28/2019 7:05,0,3.3
12/28/2019 7:10,0,3.2
12/28/2019 7:15,0,3.3
12/28/2019 7:20,NA,3.5
12/28/2019 7:25,NA,3.3
12/28/2019 7:30,NA,3
12/28/2019 7:35,NA,3
12/28/2019 7:40,NA,2.7
12/28/2019 7:45,NA,2.7
12/28/2019 7:50,NA,2.7
12/28/2019 7:55,NA,2.7
12/28/2019 8:00,NA,2.5
12/28/2019 8:05,NA,2.2
12/28/2019 8:10,NA,1.6
12/28/2019 8:15,NA,1.4
12/28/2019 8:20,NA,NA
12/28/2019 8:25,NA,NA
12/28/2019 8:30,NA,1.4
12/28/2019 8:35,NA,1.4
12/28/2019 8:40,NA,1.7
12/28/2019 8:45,NA,1.7
12/28/2019 8:50,NA,1.4
12/28/2019 8:55,NA,1.5
12/28/2019 9:00,NA,1.4
12/28/2019 9:05,NA,1.4
12/28/2019 9:10,NA,1.5
12/28/2019 9:15,NA,1.5
12/28/2019 9:20,NA,1.5
12/28/2019 9:25,NA,1.6
12/28/2019 9:30,NA,1.7
12/28/2019 9:35,NA,1.6
12/28/2019 9:40,NA,1.6
12/28/2019 9:45,NA,1.6
12/28/2019 9:50,NA,1.6
12/28/2019 9:55,NA,1.9
12/28/2019 10:00,NA,2.4
12/28/2019 10:05,NA,1.9
12/28/2019 10:10,NA,1.6
12/28/2019 10:15,NA,1.6
12/28/2019 10:20,NA,1.5
12/28/2019 10:25,NA,1.4
12/28/2019 10:30,NA,1.4
12/28/2019 10:35,NA,1.2
12/28/2019 10:40,NA,1.2
12/28/2019 10:45,NA,1
12/28/2019 10:50,NA,1.1
12/28/2019 10:55,NA,1
12/28/2019 11:00,NA,0.9
12/28/2019 11:05,NA,0.8
12/28/2019 11:10,NA,1
12/28/2019 11:15,NA,0.8
12/28/2019 11:20,NA,0.6
12/28/2019 11:25,NA,0.7
12/28/2019 11:30,NA,0.8
12/28/2019 11:35,NA,0.7
12/28/2019 11:40,NA,0.7
12/28/2019 11:45,NA,1
12/28/2019 11:50,NA,0.8
12/28/2019 11:55,NA,0.9
12/28/2019 12:00,NA,0.7
12/28/2019 12:05,NA,0.6
12/28/2019 12:10,NA,0.7
12/28/2019 12:15,NA,0.7
12/28/2019 12:20,NA,0.4
12/28/2019 12:25,NA,0.5
12/28/2019 12:30,NA,0.9
12/28/2019 12:35,NA,0.8
12/28/2019 12:40,NA,0.8
12/28/2019 12:45,NA,0.8
12/28/2019 12:50,NA,0.7
12/28/2019 12:55,NA,0.8
12/28/2019 13:00,NA,0.7
12/28/2019 13:05,NA,0.8
12/28/2019 13:10,NA,0.8
12/28/2019 13:15,NA,0.8
12/28/2019 13:20,NA,0.8
12/28/2019 13:25,NA,0.8
12/28/2019 13:30,NA,0.8
12/28/2019 13:35,NA,0.8
12/28/2019 13:40,NA,0.7
12/28/2019 13:45,NA,0.8
12/28/2019 13:50,NA,0.9
12/28/2019 13:55,NA,0.9
12/28/2019 14:00,NA,0.9
12/28/2019 14:05,NA,0.8
12/28/2019 14:10,NA,0.6
12/28/2019 14:15,NA,0.6
12/28/2019 14:20,NA,0.5
12/28/2019 14:25,NA,0.5
12/28/2019 14:30,NA,0.5
12/28/2019 14:35,NA,0.4
12/28/2019 14:40,NA,0.5
12/28/2019 14:45,NA,0.4
12/28/2019 14:50,NA,0.4
12/28/2019 14:55,NA,0.5
12/28/2019 15:00,NA,0.5
12/28/2019 15:05,NA,0.5
12/28/2019 15:10,NA,0.4
12/28/2019 15:15,NA,0.4
12/28/2019 15:20,NA,0.4
12/28/2019 15:25,NA,0.4
12/28/2019 15:30,NA,0.4
12/28/2019 15:35,NA,0.5
12/28/2019 15:40,NA,0.4
12/28/2019 15:45,NA,0.4
12/28/2019 15:50,NA,0.5
12/28/2019 15:55,NA,0.5
12/28/2019 16:00,NA,0.5
12/28/2019 16:05,NA,0.5
12/28/2019 16:10,NA,0.5
12/28/2019 16:15,NA,0.5
12/28/2019 16:20,NA,0.5
12/28/2019 16:25,NA,0.5
12/28/2019 16:30,NA,0.5
12/28/2019 16:35,NA,0.5
12/28/2019 16:40,NA,0.4
12/28/2019 16:45,NA,0.5
12/28/2019 16:50,NA,0.5
12/28/2019 16:55,NA,0.5
12/28/2019 17:00,NA,0.6
12/28/2019 17:05,NA,0.6
12/28/2019 17:10,NA,0.6
12/28/2019 17:15,0.42,0.6
12/28/2019 17:20,0.38,0.6
12/28/2019 17:25,0.33,0.6
12/28/2019 17:30,0.38,0.6
12/28/2019 17:35,0.35,0.6
12/28/2019 17:40,0.43,0.5
12/28/2019 17:45,0.43,0.5
12/28/2019 17:50,0.41,0.9
12/28/2019 17:55,0.42,0.9
12/28/2019 18:00,0.49,1.2
12/28/2019 18:05,0.46,1.2
12/28/2019 18:10,0.47,0.9
12/28/2019 18:15,0.48,1.3
12/28/2019 18:20,0.49,1.1
12/28/2019 18:25,0.52,1.1
12/28/2019 18:30,0.56,1.3
12/28/2019 18:35,0.5,1
12/28/2019 18:40,0.51,0.9
12/28/2019 18:45,0.45,0.9
12/28/2019 18:50,0.43,0.8
12/28/2019 18:55,0.44,1
12/28/2019 19:00,0.45,1
12/28/2019 19:05,0.4,1.2
12/28/2019 19:10,0.42,1.4
12/28/2019 19:15,0.43,1.2
12/28/2019 19:20,0.42,1.6
12/28/2019 19:25,0.57,1.6
12/28/2019 19:30,0.59,1.5
12/28/2019 19:35,0.5,1.3
12/28/2019 19:40,0.42,1.1
12/28/2019 19:45,0.44,1.2
12/28/2019 19:50,0.41,1.2
12/28/2019 19:55,0.41,1.7
12/28/2019 20:00,0.4,1.9
12/28/2019 20:05,0.4,1.6
12/28/2019 20:10,0.41,1.6
12/28/2019 20:15,0.5,1.8
12/28/2019 20:20,0.51,1.8
12/28/2019 20:25,0.46,2
12/28/2019 20:30,0.47,2.8
12/28/2019 20:35,0.53,2.6
12/28/2019 20:40,0.59,2.6
12/28/2019 20:45,0.65,2.6
12/28/2019 20:50,0.73,2.9
12/28/2019 20:55,0.78,3.1
12/28/2019 21:00,0.68,3.1
12/28/2019 21:05,0.78,5
12/28/2019 21:10,0.92,3.8
12/28/2019 21:15,0.84,3.2
12/28/2019 21:20,0.66,2.9
12/28/2019 21:25,0.56,2.7
12/28/2019 21:30,0.49,2.7
12/28/2019 21:35,0.56,2.9
12/28/2019 21:40,0.54,2.9
12/28/2019 21:45,0.49,2.7
12/28/2019 21:50,0.45,2.5
12/28/2019 21:55,0.52,2.5
12/28/2019 22:00,0.51,2.4
12/28/2019 22:05,0.45,2.3
12/28/2019 22:10,0.49,2.3
12/28/2019 22:15,0.47,2.4
12/28/2019 22:20,0.43,2.5
12/28/2019 22:25,0.45,2.6
12/28/2019 22:30,0.46,2.8
12/28/2019 22:35,0.54,3.1
12/28/2019 22:40,0.6,3.1
12/28/2019 22:45,0.62,2.7
12/28/2019 22:50,0.75,1.5
12/28/2019 22:55,0.82,4.1
12/28/2019 23:00,0.81,4.2
12/28/2019 23:05,0.76,3.4
12/28/2019 23:10,0.76,3.2
12/28/2019 23:15,0.75,3.2
12/28/2019 23:20,0.74,3.3
12/28/2019 23:25,0.79,3.4
12/28/2019 23:30,0.84,3.5
12/28/2019 23:35,0.81,3.4
12/28/2019 23:40,0.78,3.4
12/28/2019 23:45,0.83,3.6
12/28/2019 23:50,0.87,3.7
12/28/2019 23:55,0.83,3.8
12/29/2019 0:00,0.9,4
12/29/2019 0:05,0.94,4.2
12/29/2019 0:10,0.99,4.4
12/29/2019 0:15,1.07,4.5
12/29/2019 0:20,1.02,4.7
12/29/2019 0:25,1.12,4.8
12/29/2019 0:30,1.17,4.9
12/29/2019 0:35,1.14,5
12/29/2019 0:40,1.14,4.8
12/29/2019 0:45,1.08,4.7
12/29/2019 0:50,1.09,4.7
12/29/2019 0:55,1.11,4.8
12/29/2019 1:00,1.15,4.8
12/29/2019 1:05,1.12,4.3
12/29/2019 1:10,0.95,3.9
12/29/2019 1:15,0.96,3.9
12/29/2019 1:20,0.98,3.8
12/29/2019 1:25,0.92,3.8
12/29/2019 1:30,0.93,3.9
12/29/2019 1:35,0.94,3.9
12/29/2019 1:40,0.94,3.8
12/29/2019 1:45,0.75,3.4
12/29/2019 1:50,0.69,3.1
12/29/2019 1:55,0.6,3.1
12/29/2019 2:00,0.68,3
12/29/2019 2:05,0.63,2.7
12/29/2019 2:10,0.61,2.5
12/29/2019 2:15,0.61,2.5
12/29/2019 2:20,0.56,2.5
12/29/2019 2:25,0.52,2.4
12/29/2019 2:30,0.54,2.5
12/29/2019 2:35,0.55,0.7
12/29/2019 2:40,0.52,3.4
12/29/2019 2:45,0.49,3.4
12/29/2019 2:50,0.49,2.9
12/29/2019 2:55,0.52,2.2
12/29/2019 3:00,0.48,2.2
12/29/2019 3:05,0.52,2.1
12/29/2019 3:10,0.48,2.2
12/29/2019 3:15,0.51,2.4
12/29/2019 3:20,0.59,2.5
12/29/2019 3:25,0.58,2.7
12/29/2019 3:30,0.64,3
12/29/2019 3:35,0.66,2.9
12/29/2019 3:40,0.65,2.8
12/29/2019 3:45,0.69,2.8
12/29/2019 3:50,0.76,2.9
12/29/2019 3:55,0.79,3
12/29/2019 4:00,0.74,2.8
12/29/2019 4:05,0.71,2.7
12/29/2019 4:10,0.66,2.8
12/29/2019 4:15,0.7,3.4
12/29/2019 4:20,0.7,3.4
12/29/2019 4:25,0.64,3
12/29/2019 4:30,0.54,2.6
12/29/2019 4:35,0.58,2.5
12/29/2019 4:40,0.61,2.4
12/29/2019 4:45,0.61,2.4
12/29/2019 4:50,0.61,2.4
12/29/2019 4:55,0.57,2.5
12/29/2019 5:00,0.63,2.7
12/29/2019 5:05,0.74,2.7
12/29/2019 5:10,0.7,2.8
12/29/2019 5:15,0.68,2.8
12/29/2019 5:20,0.69,2.9
12/29/2019 5:25,0.7,3.1
12/29/2019 5:30,0.68,2.9
12/29/2019 5:35,0.73,2.8
12/29/2019 5:40,0.75,2.8
12/29/2019 5:45,0.78,2.8
12/29/2019 5:50,0.8,2.8
12/29/2019 5:55,0.81,3.2
12/29/2019 6:00,0.73,3.6
12/29/2019 6:05,0.69,3.4
12/29/2019 6:10,0.7,2.7
12/29/2019 6:15,0.65,2.3
12/29/2019 6:20,0.64,2.2
12/29/2019 6:25,0.62,2.2
12/29/2019 6:30,0.62,2.1
12/29/2019 6:35,0.62,2
12/29/2019 6:40,0.61,2
12/29/2019 6:45,0.56,2
12/29/2019 6:50,0.6,2
12/29/2019 6:55,0.61,2.1
12/29/2019 7:00,0.6,2.1
12/29/2019 7:05,0.62,2.2
12/29/2019 7:10,0.61,2.2
12/29/2019 7:15,0.72,2.1
12/29/2019 7:20,0.71,2.1
12/29/2019 7:25,0.73,2.4
12/29/2019 7:30,0.75,2
12/29/2019 7:35,0.75,1.9
12/29/2019 7:40,0.71,1.9
12/29/2019 7:45,0.69,1.8
12/29/2019 7:50,0.68,1.7
12/29/2019 7:55,0.68,1.7
12/29/2019 8:00,0.63,1.7
12/29/2019 8:05,0.67,1.7
12/29/2019 8:10,0.63,1.7
12/29/2019 8:15,0.61,0.7
12/29/2019 8:20,0.62,1.3
12/29/2019 8:25,0.61,1.6
12/29/2019 8:30,0.63,1.6
12/29/2019 8:35,0.57,1.6
12/29/2019 8:40,0.58,1.5
12/29/2019 8:45,0.6,1.4
