API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
04237305400000,UNSPECIFIED,A-832,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.69,,,OIL,ACTIVE,1,131096412,COM,,,2023-11-01,D,,,,,,2023-11-01,2023-12-01,2,,,,,,,,,,,,1493.83,2,605.00,2,1393.00,2,8.9630,2,,,,1988.50,765.00,1861.00,42004.00,411.07,0.0119,11.9310,605.00,1393.00,32341.00,434.31,434.31,,,,,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,17.500000,,33.7599870,-118.1819830,,
04237305390000,UNSPECIFIED,A-802,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.79,,,OIL,ACTIVE,1,131096411,COM,,,2023-12-01,D,,,,,,2023-12-01,2023-12-01,1,,,,,,,,,,,,600.50,1,189.00,1,569.00,1,3.6030,1,,,,600.50,189.00,569.00,39046.00,332.16,0.0036,3.6030,189.00,569.00,39046.00,332.16,,,,,,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,19.900000,,33.7599250,-118.1822690,,
04237305380000,UNSPECIFIED,A-819,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.69,,,OIL,ACTIVE,1,131096472,COM,,,2023-08-01,D,,,,,,2023-08-01,2023-12-01,5,,,,,,,,,,,,1623.00,4,318.00,4,1570.00,4,9.7380,4,,,,6773.16,1333.00,6551.00,290702.00,203.48,0.0406,40.6390,312.00,1557.00,64962.00,200.39,209.63,,,,,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,15.700000,,33.7599830,-118.1821130,,
04237305370000,UNSPECIFIED,A-833,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TAR,TAR,TAR,,,19.70,,,OIL,ACTIVE,1,131096513,COM,,,2023-08-01,D,,,,,,2023-08-01,2023-12-01,5,,,,,,,,,,,,3366.33,2,2006.00,2,3032.00,2,20.1980,2,,,,13281.82,7487.00,12034.00,164494.00,622.15,0.0797,79.6910,1202.00,1897.00,38192.00,633.63,661.61,,,,,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,13.200000,,33.7600100,-118.1819790,,
04237305340000,UNSPECIFIED,A-751,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,17.14,,,OIL,ACTIVE,1,131096444,COM,,,2023-10-01,D,,,,,,2023-10-01,2023-12-01,3,,,,,,,,,,,,973.17,2,181.00,2,943.00,2,5.8390,2,,,,2238.67,466.00,2161.00,93612.00,215.64,0.0134,13.4320,130.00,861.00,40463.00,150.99,191.94,,,,,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,15.100000,,33.7598340,-118.1824940,,
04237305300000,UNSPECIFIED,A-655,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,14.39,,,OIL,ACTIVE,1,131096410,COM,,,2023-06-01,D,,,,,,2023-06-01,2023-12-01,7,,,,,,,,,,,,6893.00,1,1302.00,1,6676.00,1,41.3580,1,,,,26592.50,5199.00,25726.00,304211.00,202.09,0.1596,159.5550,455.00,2272.00,44568.00,200.26,203.10,24244.67,4744.00,23454.00,259643.00,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,13.400000,,33.7592500,-118.1826460,,
04237305290000,UNSPECIFIED,A-767,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.82,,,OIL,ACTIVE,1,131096409,COM,,,2023-06-01,D,,,,,,2023-06-01,2023-12-01,7,,,,,,,,,,,,2116.50,5,321.00,5,2063.00,5,12.6990,5,,,,11999.34,1802.00,11699.00,258249.00,154.03,0.0720,71.9960,259.00,1713.00,43301.00,151.20,152.62,10243.17,1543.00,9986.00,214948.00,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,14.700000,,33.7599150,-118.1823640,,
04237305280000,UNSPECIFIED,A749,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,16.32,,,OIL,ACTIVE,1,131096512,COM,,,2023-05-01,D,,,,,,2023-05-01,2023-12-01,8,,,,,,,,,,,,1019.00,6,204.00,6,985.00,6,6.1140,6,,,,7027.85,1373.00,6799.00,488059.00,201.94,0.0422,42.1670,195.00,979.00,73620.00,199.18,194.88,5000.17,979.00,4837.00,343339.00,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,16.400000,,33.7598180,-118.1825100,,
04237305250000,UNSPECIFIED,A-652,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,14.97,,,OIL,ACTIVE,2,"130689210,131096658",MULTIPLE,MULTIPLE,,2023-09-01,D,,,,,,2023-09-01,2023-12-01,4,,,,,,,,,,,,3294.17,2,1303.00,2,3077.00,2,19.7650,2,,,,11258.84,4313.00,10540.00,115943.00,409.20,0.0676,67.5530,940.00,2167.00,42438.00,433.78,423.46,,,,,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7592340,-118.1826120,,
04237305240000,UNSPECIFIED,A-649,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,15.56,,,OIL,ACTIVE,2,"130689088,131096442",MULTIPLE,MULTIPLE,,2023-10-01,D,,,,,,2023-10-01,2023-12-01,3,,,,,,,,,,,,3657.00,1,1524.00,1,3403.00,1,21.9420,1,,,,7057.50,2907.00,6573.00,241289.00,442.26,0.0423,42.3450,586.00,1351.00,84985.00,433.75,438.15,,,,,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7592040,-118.1826270,,
04237305230000,UNSPECIFIED,A-647,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,15.93,,,OIL,ACTIVE,1,130524581,COM,,,2021-01-01,D,,,,,,2021-01-01,2023-09-01,33,,,,,,,,,,,,2182.83,1,431.00,1,2111.00,1,13.0970,1,,,,38103.36,7280.00,36890.00,3305666.00,197.34,0.2286,228.6200,19.00,85.00,27612.00,223.53,201.36,11461.50,2217.00,11092.00,604302.00,,,,20131.00,3840.00,19491.00,1232466.00,120.7860,,,,1634.0000,8057.0000,1139736.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,16.100000,,33.7591880,-118.1826200,,
04237305210000,UNSPECIFIED,A-764,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UPPER TERMINAL,UPPER TERMINAL,UPPER TERMINAL,,,19.24,,,OIL,ACTIVE,1,130220627,COM,,,2021-01-01,D,,,,,,2021-01-01,2023-12-01,36,,,,,,,,,,,,1291.33,1,368.00,1,1230.00,1,7.7480,1,,,,35622.69,9964.00,33962.00,1330447.00,293.39,0.2137,213.7360,212.00,666.00,39703.00,318.32,293.69,7295.17,2041.00,6955.00,211137.00,,,,14374.33,3956.00,13715.00,424697.00,86.2460,,,,2807.0000,9130.0000,462257.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,17.000000,,33.7598850,-118.1823770,33.7514256,-118.1785894
04237305200000,UNSPECIFIED,A-762,UNSPECIFIED,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,18.97,,,OIL,ACTIVE,2,"130226232,131096581",MULTIPLE,MULTIPLE,,2023-06-01,D,,,,,,2023-06-01,2023-12-01,7,,,,,,,,,,,,3704.67,2,1660.00,2,3428.00,2,22.2280,2,,,,9336.66,4012.00,8668.00,416869.00,462.85,0.0560,56.0200,260.00,600.00,73789.00,433.33,484.25,8693.33,3752.00,8068.00,343080.00,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7598750,-118.1823940,33.7598751,-118.1823891
04237305140000,,,A-750,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UPPER TERMINAL,UPPER TERMINAL,UPPER TERMINAL,,,16.43,,,OIL,ACTIVE,1,130220626,COM,,2018-04-06,2021-01-01,D,,,,,,2021-01-01,2023-12-01,36,,,,,,,,,,,,1583.50,25,464.00,32,1510.00,25,9.5010,25,,,,49609.82,13997.00,47277.00,1539234.00,296.06,0.2977,297.6590,398.00,1249.00,44863.00,318.65,296.46,8930.17,2503.00,8513.00,249529.00,,,,17360.00,4782.00,16563.00,483164.00,104.1600,,,,5115.0000,16490.0000,587663.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,16.400000,,33.7598110,-118.1824870,,
04237305130000,,,A-822,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,19.69,,,OIL,ACTIVE,2,"130029166,131096548",MULTIPLE,MULTIPLE,,2023-09-01,D,,,,,,2023-09-01,2023-12-01,4,,,,,,,,,,,,1624.83,3,665.00,3,1514.00,3,9.7490,3,,,,5186.50,2139.00,4830.00,174970.00,442.86,0.0311,31.1190,608.00,1401.00,53380.00,433.98,450.37,,,,,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7599680,-118.1820750,33.7599680,-118.1820750
04237305120000,,,D-708,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,35.00,DF,19.42,,,OIL,ACTIVE,1,130822464,COM,,,2022-01-01,D,,,,,,2022-01-01,2023-12-01,24,,,,,,,,,,,,1278.83,13,464.00,12,1202.00,13,7.6730,13,,,,22449.00,8352.00,21057.00,901281.00,396.64,0.1347,134.6940,439.00,1052.00,46193.00,417.30,371.79,4279.33,1502.00,4029.00,172185.00,,,,8818.33,3152.00,8293.00,365050.00,52.9100,,,,5200.0000,12764.0000,536231.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,,,17.000000,,33.7424160,-118.1628650,33.7424160,-118.1628650
04237305110000,,,A-648,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UPPER TERMINAL,UPPER TERMINAL,UPPER TERMINAL,,,15.62,,,OIL,ACTIVE,1,130029033,COM,,2018-01-04,2018-01-01,D,,,,,,2018-01-01,2023-12-01,72,,,,,,,,,,,,2002.17,12,481.00,12,1922.00,12,12.0130,12,,,,91757.34,23426.00,87853.00,3344000.00,266.65,0.5505,550.5440,200.00,633.00,59729.00,315.96,255.27,10326.67,2524.00,9906.00,188627.00,,,,22031.50,5337.00,21142.00,398602.00,132.1890,,,,2144.0000,6926.0000,708362.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,15.100000,,33.7592050,-118.1826020,,
04237305100000,,,A-743,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,14.17,,,OIL,ACTIVE,1,130029092,COM,,2017-12-15,2017-12-01,D,,,,,,2017-12-01,2023-12-01,73,,,,,,,,,,,,868.00,13,144.00,13,844.00,13,5.2080,13,,,,44553.12,7981.00,43223.00,2198007.00,184.65,0.2673,267.3190,82.00,379.00,35050.00,216.36,186.18,4374.83,791.00,4243.00,153200.00,,,,9421.50,1623.00,9151.00,325412.00,56.5290,,,,889.0000,4176.0000,381247.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,17.100000,,33.7597810,-118.1825490,,
04237305090000,,,A-742,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,13.66,,,OIL,INACTIVE,1,130029202,COM,,2017-11-14,2017-12-01,V,,,,,,2017-12-01,2023-07-01,68,,,,,,,,,,,,878.50,2,147.00,2,854.00,2,5.2710,2,,,,32869.53,5745.00,31912.00,2194683.00,180.03,0.1972,197.2170,45.00,206.00,29616.00,218.45,172.13,4239.67,706.00,4122.00,202814.00,,,,8125.17,1345.00,7901.00,389148.00,48.7510,,,,667.0000,3367.0000,397726.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,15.200000,,33.7597580,-118.1825330,33.7597580,-118.1825330
04237305060000,,,A-774,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UPPER TERMINAL,UPPER TERMINAL,UPPER TERMINAL,,,19.81,,,OIL,ACTIVE,1,130029141,COM,,2017-10-28,2017-12-01,D,,,,,,2017-12-01,2023-12-01,73,,,,,,,,,,,,2231.83,1,539.00,1,2142.00,1,13.3910,1,,,,88752.51,22839.00,84946.00,2795498.00,268.86,0.5325,532.5150,202.00,631.00,53209.00,320.13,254.64,10416.50,2523.00,9996.00,148575.00,,,,20029.83,4829.00,19225.00,291963.00,120.1790,,,,2680.0000,8684.0000,624353.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,14.400000,,33.7599220,-118.1822890,,
04237305050000,,,A-752,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,17.00,,,OIL,INACTIVE,1,129975939,COM,,2017-08-09,2017-10-01,D,,,,,,2017-10-01,2022-07-01,53,,,,,,,,,,,,5883.17,1,1975.00,1,5554.00,1,35.2990,1,,,,122247.49,40839.00,115441.00,5862966.00,353.77,0.7335,733.4850,19.00,47.00,19401.00,404.26,350.19,22360.00,7368.00,21132.00,724405.00,,,,39028.67,12766.00,36901.00,1414496.00,234.1720,,,,939.0000,2416.0000,471369.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,15.800000,,33.7598230,-118.1824720,33.7598255,-118.1824654
04237304940000,,,A-808,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.69,,,OIL,ACTIVE,1,129975924,COM,,2017-09-22,2017-10-04,D,,,,,,2017-10-01,2023-12-01,75,,,,,,,,,,,,3560.67,1,1306.00,1,3343.00,1,21.3640,1,,,,106217.67,42484.00,99137.00,7789366.00,428.54,0.6373,637.3060,750.00,1499.00,112401.00,500.33,402.99,11860.17,4411.00,11125.00,562627.00,,,,21450.50,7971.00,20122.00,1147978.00,128.7030,,,,6334.0000,12881.0000,1328352.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,14.400000,,33.7599410,-118.1822130,33.7599399,-118.1822137
04237304930000,,,A-754,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,17.49,,,OIL,ACTIVE,1,130029091,COM,,2017-04-27,2017-05-24,D,,,,,,2017-12-01,2023-08-01,43,,,,,,,,,,,,472.50,1,153.00,1,447.00,1,2.8350,1,,,,15601.19,5203.00,14734.00,1825588.00,353.13,0.0936,93.6070,44.00,99.00,8282.00,444.44,349.43,2577.50,843.00,2437.00,302086.00,,,,5076.33,1652.00,4801.00,586245.00,30.4580,,,,56.0000,126.0000,9418.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,14.600000,,33.7598340,-118.1824570,33.7598331,-118.1824502
04237304920000,,,A-820,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.69,,,OIL,INACTIVE,1,130220625,COM,,2018-04-15,2021-01-01,D,,,,,,2021-01-01,2023-01-01,19,,,,,,,,,,,,779.00,1,300.00,1,729.00,1,4.6740,1,,,,11468.71,4270.00,10757.00,1815620.00,396.95,0.0688,68.8120,178.00,447.00,77990.00,398.21,405.84,4012.67,1516.00,3760.00,582378.00,,,,4012.67,1516.00,3760.00,582378.00,24.0760,,,,2627.0000,6668.0000,1203043.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,18.300000,,33.7599640,-118.1820980,33.7599628,-118.1820992
04237304910000,,A-766,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UPPER TERMINAL,UPPER TERMINAL,UPPER TERMINAL,,,19.42,,,OIL,ACTIVE,1,129759394,COM,,,2017-03-01,D,,,,,,2017-03-01,2023-12-01,82,,,,,,,,,,,,2236.50,2,543.00,2,2146.00,2,13.4190,2,,,,95947.67,24346.00,91890.00,2880956.00,264.95,0.5757,575.6860,182.00,571.00,23173.00,318.74,253.03,11157.67,2728.00,10703.00,221299.00,,,,21047.83,5063.00,20204.00,491719.00,126.2870,,,,2267.0000,7352.0000,294660.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,17.100000,,33.7598920,-118.1823580,,
04237304780000,,,A-814,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UPPER TERMINAL,UPPER TERMINAL,UPPER TERMINAL,,,19.69,,,OIL,ACTIVE,1,129651330,COM,,2016-12-16,2017-01-17,D,,,,,,2017-01-01,2023-12-01,84,,,,,,,,,,,,1866.67,5,412.00,5,1798.00,5,11.2000,5,,,,93020.82,21449.00,89446.00,2036393.00,239.80,0.5581,558.1250,216.00,763.00,21436.00,283.09,224.10,9281.00,2028.00,8943.00,194567.00,,,,19209.67,4234.00,18504.00,377175.00,115.2580,,,,2469.0000,8907.0000,264623.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,14.200000,,33.7599530,-118.1821590,,
04237304770000,,A-817,A 817,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,19.69,,,OIL,ACTIVE,2,"129729298,131082181",MULTIPLE,MULTIPLE,,2023-08-01,D,,,,,,2023-08-01,2023-12-01,5,,,,,,,,,,,,2009.00,5,390.00,5,1944.00,5,12.0540,5,,,,7727.67,1672.00,7449.00,229137.00,224.46,0.0464,46.3660,390.00,1944.00,57259.00,200.62,226.27,,,,,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7599790,-118.1821370,,
04237304720000,,,A-741,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TAR,TAR,TAR,,,13.46,,,OIL,INACTIVE,1,130029090,COM,,2016-09-22,2017-12-01,D,,,,,,2017-12-01,2022-07-01,41,,,,,,,,,,,,776.33,2,362.00,2,716.00,2,4.6580,2,,,,21649.65,10702.00,19866.00,898521.00,538.71,0.1299,129.8980,2.00,10.00,,200.00,505.59,3694.00,1770.00,3399.00,144767.00,,,,6962.00,3354.00,6403.00,277697.00,41.7720,,,,2.0000,10.0000,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,12.900000,,33.7597660,-118.1825560,,
04237304700000,,,A-810,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,44.00,DF,19.69,,,OIL,ACTIVE,1,129535742,COM,,2016-10-18,2016-10-01,V,,,,,,2016-10-01,2023-11-01,62,,,,,,,,,,,,2432.17,4,379.00,4,2369.00,4,14.5930,4,,,,92455.03,14646.00,90014.00,4145072.00,162.71,0.5547,554.7300,,2.00,4509.00,,156.86,11092.00,1710.00,10807.00,335994.00,,,,22499.33,3506.00,21915.00,800630.00,134.9960,,,,,2.0000,6342.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,13.500000,,33.7599450,-118.1821980,33.7599450,-118.1821980
04237304670000,,,A-641,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,17.03,,,OIL,ACTIVE,1,129094809,COM,,2016-12-06,2016-12-16,D,,,,,,2016-12-01,2023-12-01,85,,,,,,,,,,,,2381.00,8,792.00,8,2249.00,8,14.2860,8,,,,129287.34,44594.00,121855.00,5257063.00,365.96,0.7757,775.7240,381.00,874.00,61340.00,435.93,347.51,10784.50,3525.00,10197.00,424284.00,,,,23828.67,7858.00,22519.00,887098.00,142.9720,,,,4551.0000,10697.0000,728895.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,17.200000,,33.7591400,-118.1825940,,
04237304660000,,A-818,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,19.69,,,OIL,ACTIVE,2,"129094778,130235625",MULTIPLE,MULTIPLE,2015-12-15,2016-01-05,D,,,,,,2016-01-01,2023-12-01,95,,,,,,,,,,,,2578.00,4,288.00,4,2530.00,4,15.4680,4,,,,68169.15,8299.00,66786.00,903805.00,124.26,0.4090,409.0150,56.00,383.00,13399.00,146.21,121.53,11725.33,1334.00,11503.00,18123.00,,,,17711.67,2026.00,17374.00,40807.00,106.2700,,,,632.0000,4307.0000,153729.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7599600,-118.1821140,33.7599600,-118.1821140
04237304590000,,,A-803,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.92,,,OIL,INACTIVE,1,129975904,COM,,2017-09-06,2017-09-14,D,,,,,,2017-10-01,2022-11-01,61,,,,,,,,,,,,2999.17,1,481.00,1,2919.00,1,17.9950,1,,,,85109.34,13868.00,82798.00,3420657.00,167.49,0.5107,510.6560,58.00,314.00,33359.00,184.71,161.24,11677.00,1830.00,11372.00,208788.00,,,,20050.00,3120.00,19530.00,424725.00,120.3000,,,,2090.0000,11885.0000,960193.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,13.200000,,33.7599490,-118.1822660,,
