API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
04237269470000,,J-549,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,16.40,,,OIL,ACTIVE,1,128345393,COM,,,2012-10-05,D,,,,,,2013-01-01,2023-08-01,128,,,,,,,,,,,,2338.33,1,698.00,1,2222.00,1,14.0300,1,,,,97977.21,33169.00,92449.00,3424770.00,358.78,0.5879,587.8630,197.00,422.00,55862.00,466.82,318.57,8248.50,2499.00,7832.00,54209.00,,,,14548.17,4417.00,13812.00,150581.00,87.2890,,,,2142.0000,5017.0000,641713.0000,LOS ANGELES BASIN,,CA,13,05S,13W,,,,,,,,,,,12.800000,,33.7425350,-118.1905750,,
04237269450000,,B-751,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,17.37,8155.00,8155.00,OIL,ACTIVE,1,121836641,COM,,,2007-09-19,V,,,,,,2007-11-01,2023-08-01,190,,,,,,,,,,,,5207.33,2,2720.00,2,4754.00,2,31.2440,2,,,,328202.66,185746.00,297245.00,5084981.00,624.89,1.9692,1969.2160,961.00,1097.00,32793.00,876.03,572.15,17776.17,9253.00,16234.00,56056.00,,,,34789.00,18174.00,31760.00,164573.00,208.7340,,,,10486.0000,12986.0000,375282.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,14.900000,,33.7532960,-118.1603160,33.7532960,-118.1603160
04237269230000,,B-571,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,2.11,6552.00,6552.00,OIL,ACTIVE,1,121479165,COM,,,2007-07-24,V,,,,,,2007-10-01,2023-08-01,190,,,,,,,,,,,,11534.67,2,3580.00,2,10938.00,2,69.2080,2,,,,431660.97,148134.00,406972.00,21579625.00,363.99,2.5900,2589.9660,480.00,934.00,133637.00,513.92,327.30,37681.17,11875.00,35702.00,392712.00,,,,65075.33,20720.00,61622.00,1001124.00,390.4520,,,,6170.0000,13025.0000,1567022.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,16.200000,,33.7522580,-118.1603240,33.7522580,-118.1603240
04237269080000,OSD,018,OSD,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UPPER TERMINAL,UPPER TERMINAL,MULTIPLE,29.00,KB,13.12,,,OIL,ACTIVE,2,"128372595,128372596",MULTIPLE,MULTIPLE,,2012-10-05,D,,,,,,2013-03-01,2023-08-01,126,,,,,,,,,,,,2726.83,34,577.00,101,2642.00,34,16.3610,34,,,,249341.12,48685.00,241227.00,13940140.00,201.82,1.4960,1496.0470,308.00,1197.00,71132.00,257.31,43.67,13220.33,1790.00,12922.00,519593.00,,,,27465.00,4296.00,26749.00,1176654.00,164.7900,,,,3438.0000,15381.0000,860906.0000,LOS ANGELES BASIN,,CA,02,05S,13W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7610320,-118.2159810,,
04237268970000,,B-524,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UNION PACIFIC,UNION PACIFIC,MULTIPLE,,,0.00,6682.00,6682.00,OIL,ACTIVE,4,"121836543,121836640,130231750,130237302",MULTIPLE,MULTIPLE,,2007-04-27,V,,,,,,2007-11-01,2023-08-01,190,,,,,,,,,,,,3170.00,39,894.00,39,3021.00,39,19.0200,39,,,,188445.67,57766.00,178818.00,5246448.00,323.04,1.1307,1130.6740,109.00,243.00,29671.00,448.56,293.53,7027.17,1987.00,6696.00,10978.00,,,,13755.67,3904.00,13105.00,22327.00,82.5340,,,,2005.0000,4922.0000,440600.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7521320,-118.1598740,33.7521320,-118.1598740
04237268800000,,C-102,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,3.65,4870.00,,OIL,ACTIVE,1,124378028,COM,,,2007-04-05,D,,,,,,2009-01-01,2023-08-01,175,,,,,,,,,,,,1841.67,2,682.00,2,1728.00,2,11.0500,2,,,,166137.50,68283.00,154757.00,6482273.00,441.23,0.9968,996.8250,399.00,666.00,30320.00,599.10,394.68,8740.67,3202.00,8207.00,149901.00,,,,17658.50,6429.00,16587.00,401687.00,105.9510,,,,4563.0000,8243.0000,360283.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,,,17.100000,,33.7405930,-118.1384350,,
04237268730000,,B-570,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,FORD,FORD,MULTIPLE,,,2.82,6984.00,6984.00,OIL,ACTIVE,4,"121836542,121836639,130242700,130242701",MULTIPLE,MULTIPLE,,2007-03-21,V,,,,,,2007-10-01,2023-08-01,152,,,,,,,,,,,,6526.17,2,3679.00,2,5913.00,2,39.1570,2,,,,78325.35,46868.00,70514.00,841500.00,664.66,0.4700,469.9520,2.00,1.00,104.00,2000.00,614.52,23732.17,13501.00,21482.00,6903.00,,,,32841.50,18819.00,29705.00,17319.00,197.0490,,,,295.0000,355.0000,13933.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7522700,-118.1602940,33.7522700,-118.1602940
04237268690000,,C-142,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,6.01,5744.00,5744.00,OIL,ACTIVE,1,124516598,COM,,,2007-03-21,V,,,,,,2009-05-01,2023-08-01,172,,,,,,,,,,,,4018.67,6,1474.00,6,3773.00,6,24.1120,6,,,,334805.99,137328.00,311918.00,8418595.00,440.27,2.0088,2008.8360,767.00,1280.00,65335.00,599.22,391.67,19531.50,7077.00,18352.00,243133.00,,,,40555.50,14751.00,38097.00,503509.00,243.3330,,,,8523.0000,15412.0000,753970.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,,,17.000000,,33.7403830,-118.1384890,33.7403830,-118.1384890
04237268680000,,A-561,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TAR,TAR,TAR,,,15.31,3854.00,3854.00,OIL,ACTIVE,1,119716469,COM,,,2007-03-15,V,,,,,,2007-05-01,2023-08-01,189,,,,,,,,,,,,1984.83,4,797.00,4,1852.00,4,11.9090,4,,,,142416.13,61741.00,132126.00,883406.00,467.29,0.8545,854.4970,355.00,545.00,6546.00,651.38,413.09,10999.17,4267.00,10288.00,19840.00,,,,18649.67,7294.00,17434.00,42548.00,111.8980,,,,4145.0000,6894.0000,79078.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,15.700000,,33.7588730,-118.1821900,33.7588730,-118.1821900
04237268670000,,C-250,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,,,237,,,0.00,11410.00,,OIL,INACTIVE,1,122359361,COM,,,2007-03-15,D,,,,,,2007-12-01,2022-01-01,50,,,,,,,,,,,,30637.17,9,45898.00,35,28759.00,9,183.8230,9,,,,417433.00,629082.00,312586.00,672517.00,2012.51,2.5046,2504.5980,1.00,1.00,104.00,1000.00,898.35,86648.33,64256.00,75939.00,5336.00,,,,189820.33,109682.00,171540.00,70414.00,1138.9220,,,,1.0000,1.0000,104.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,,,31.500000,,33.7398760,-118.1383440,,
04237268350000,,,A-568,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,16.56,5052.00,,OIL,INACTIVE,2,"119291869,130253584",MULTIPLE,MULTIPLE,,2007-01-10,D,,,,,,2007-03-01,2021-12-01,54,,,,,,,,,,,,4501.83,2,635.00,2,4396.00,2,27.0110,2,,,,68413.19,9667.00,66802.00,3661122.00,144.71,0.4105,410.4790,1.00,1.00,103.00,1000.00,144.45,16116.00,2286.00,15735.00,229973.00,,,,25996.50,3669.00,25385.00,587123.00,155.9790,,,,1.0000,1.0000,103.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7589110,-118.1822510,33.7589110,-118.1822510
04237268330000,,,A-551,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,12.37,4587.00,,OIL,ACTIVE,1,119291940,COM,,,2006-12-28,D,,,,,,2007-04-01,2023-08-01,90,,,,,,,,,,,,7101.17,1,1963.00,1,6774.00,1,42.6070,1,,,,125895.70,36016.00,119893.00,7895114.00,300.40,0.7554,755.3740,131.00,298.00,45502.00,439.60,281.22,28522.17,7825.00,27218.00,409867.00,,,,44480.83,12203.00,42447.00,962466.00,266.8850,,,,1680.0000,4098.0000,532999.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,15.800000,,33.7588540,-118.1820980,33.7588540,-118.1820980
04237268160000,,A-830,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.69,5800.00,5800.00,OIL,ACTIVE,1,118511700,COM,,,2007-01-31,V,,,,,,2007-02-01,2023-08-01,199,,,,,,,,,,,,1620.33,2,176.00,2,1591.00,2,9.7220,2,,,,170414.38,18806.00,167280.00,8846007.00,112.42,1.0225,1022.4860,120.00,768.00,65074.00,156.25,110.62,7042.67,700.00,6926.00,127949.00,,,,15499.67,1534.00,15244.00,342646.00,92.9980,,,,1222.0000,8584.0000,762381.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,13.600000,,33.7599830,-118.1819990,33.7599830,-118.1819990
04237268150000,,D-704,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,20.21,3505.00,3505.00,OIL,ACTIVE,1,120460421,COM,,,2007-01-31,V,,,,,,2007-06-01,2023-08-01,193,,,,,,,,,,,,2185.00,3,546.00,3,2094.00,3,13.1100,3,,,,232343.85,62519.00,221924.00,13777887.00,281.71,1.3941,1394.0630,252.00,644.00,82583.00,391.30,252.71,11566.50,2817.00,11097.00,307560.00,,,,20596.17,5041.00,19756.00,564150.00,123.5770,,,,2459.0000,6750.0000,966166.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,,,17.000000,,33.7423860,-118.1628720,33.7423860,-118.1628720
04237268060000,,A-823,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.69,8206.00,8206.00,OIL,INACTIVE,1,116308499,COM,,,2006-10-30,V,,,,,,2006-12-01,2021-02-01,89,,,,,,,,,,,,1708.00,5,181.00,4,1680.00,5,10.2480,5,,,,54126.32,5474.00,53214.00,1481099.00,102.87,0.3248,324.7580,1.00,1.00,1504.00,1000.00,98.77,8280.67,838.00,8141.00,86119.00,,,,16716.17,1663.00,16439.00,186435.00,100.2970,,,,3.0000,2.0000,3502.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,12.700000,,33.7599910,-118.1820750,33.7599910,-118.1820750
04237267770000,,A-807,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.72,5232.00,5232.00,OIL,ACTIVE,1,116126564,COM,,,2006-08-18,V,,,,,,2006-11-01,2023-08-01,198,,,,,,,,,,,,2788.67,5,400.00,5,2722.00,5,16.7320,5,,,,225484.83,32507.00,220067.00,13081610.00,147.71,1.3529,1352.9090,94.00,463.00,52616.00,203.02,131.01,12736.17,1699.00,12453.00,413395.00,,,,24967.67,3280.00,24421.00,874400.00,149.8060,,,,1004.0000,5313.0000,579309.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,14.900000,,33.7599600,-118.1822280,33.7599600,-118.1822280
04237267750000,,A-824,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UPPER TERMINAL,UPPER TERMINAL,MULTIPLE,,,19.69,,,OIL,ACTIVE,3,"115659572,128286318,128972194",MULTIPLE,MULTIPLE,,2012-12-01,D,,,,,,2012-12-01,2023-08-01,129,,,,,,,,,,,,680.67,34,136.00,34,658.00,34,4.0840,34,,,,42451.33,9170.00,40923.00,1399828.00,224.08,0.2547,254.7080,38.00,128.00,11148.00,296.88,267.12,1209.67,298.00,1160.00,20215.00,,,,4508.17,943.00,4351.00,75822.00,27.0490,,,,474.0000,1754.0000,127509.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7599720,-118.1820600,,
04237267550000,,A-805,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.86,7590.00,7590.00,OIL,ACTIVE,1,115147337,COM,,,2006-06-08,V,,,,,,2006-08-01,2023-07-01,127,,,,,,,,,,,,4093.33,2,390.00,8,4029.00,2,24.5600,2,,,,141947.84,14243.00,139574.00,4444031.00,102.05,0.8517,851.6870,2.00,12.00,2517.00,166.67,95.81,18564.33,1784.00,18267.00,94187.00,,,,37409.33,3680.00,36796.00,197019.00,224.4560,,,,2.0000,12.0000,2517.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,12.300000,,33.7599560,-118.1822510,33.7599560,-118.1822510
04237267160000,,A-560,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,14.59,4205.00,4205.00,OIL,ACTIVE,1,114465303,COM,,,2006-04-21,V,,,,,,2006-07-01,2023-08-01,186,,,,,,,,,,,,2415.83,2,323.00,2,2362.00,2,14.4950,2,,,,156335.64,25066.00,152158.00,13414577.00,164.74,0.9380,938.0140,228.00,1021.00,100576.00,223.31,136.75,10899.00,1494.00,10650.00,448166.00,,,,20272.17,2851.00,19797.00,956951.00,121.6330,,,,2644.0000,12882.0000,1273355.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,15.300000,,33.7588960,-118.1821750,33.7588960,-118.1821750
04237267150000,,,A-549 I,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UPPER TERMINAL,UPPER TERMINAL,MULTIPLE,,,11.67,8990.00,,OIL,ACTIVE,3,"115659478,120462958,130237299",MULTIPLE,MULTIPLE,,2006-04-21,D,,,,,,2006-09-01,2023-08-01,42,,,,,,,,,,,,857.83,173,671.00,173,746.00,173,5.1470,173,,,,25053.01,18810.00,21918.00,694701.00,858.20,0.1503,150.3180,666.00,679.00,13858.00,980.85,627.68,1578.50,891.00,1430.00,167266.00,,,,1844.67,1054.00,1669.00,205404.00,11.0680,,,,6756.0000,7477.0000,171543.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7588500,-118.1820750,,
04237267100000,,A-122,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.86,4100.00,4100.00,OIL,INACTIVE,1,115172515,COM,,,2006-04-19,V,,,,,,2006-08-01,2022-11-01,188,,,,,,,,,,,,5095.17,1,679.00,1,4982.00,1,30.5710,1,,,,290873.18,44899.00,283390.00,21826170.00,158.44,1.7452,1745.2390,133.00,685.00,89338.00,194.16,138.65,21006.00,2886.00,20525.00,481224.00,,,,33638.50,4707.00,32854.00,958588.00,201.8310,,,,1556.0000,8162.0000,799766.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,15.700000,,33.7600210,-118.1813740,33.7600210,-118.1813740
04237266790000,,,A-558,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UPPER TERMINAL,UPPER TERMINAL,MULTIPLE,,,14.17,9065.00,,OIL,ACTIVE,3,"115172514,128975234,128998937",MULTIPLE,MULTIPLE,,2006-08-01,D,,,,,,2006-08-01,2023-08-01,184,,,,,,,,,,,,2593.50,10,1449.00,10,2352.00,10,15.5610,10,,,,183299.45,66771.00,172171.00,5599829.00,387.82,1.0998,1099.7970,182.00,630.00,39715.00,288.89,608.08,11955.50,6723.00,10835.00,84562.00,,,,22703.67,12868.00,20559.00,146580.00,136.2220,,,,2460.0000,9220.0000,449212.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7588880,-118.1821590,,
04237266640000,,A-246,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,20.07,5672.00,5672.00,OIL,INACTIVE,4,"113209587,130231748,130237298,130242698",MULTIPLE,MULTIPLE,,2006-01-26,V,,,,,,2006-05-01,2022-07-01,119,,,,,,,,,,,,3534.67,4,436.00,4,3462.00,4,21.2080,4,,,,176623.84,23423.00,172720.00,7215916.00,135.61,1.0597,1059.7430,2.00,101.00,,19.80,129.79,16115.17,2023.00,15778.00,474446.00,,,,28466.00,3684.00,27852.00,843996.00,170.7960,,,,2.0000,101.0000,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7596440,-118.1805880,33.7596440,-118.1805880
04237266500000,,C-356,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,0.00,3771.00,3771.00,OIL,ACTIVE,1,112348880,COM,,,2006-01-18,V,,,,,,2006-04-01,2023-08-01,200,,,,,,,,,,,,5124.17,2,2665.00,2,4680.00,2,30.7450,2,,,,313228.84,184361.00,282502.00,15327910.00,652.60,1.8794,1879.3730,677.00,732.00,86331.00,924.86,569.44,18783.00,9768.00,17155.00,274468.00,,,,38978.17,20971.00,35483.00,877636.00,233.8690,,,,7260.0000,8504.0000,975232.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,,,20.300000,,33.7392540,-118.1388090,33.7392540,-118.1388090
04237266460000,,A-270,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.69,4321.00,4321.00,OIL,ACTIVE,1,113209586,COM,,,2006-01-17,V,,,,,,2006-05-01,2023-08-01,206,,,,,,,,,,,,4023.83,9,563.00,9,3930.00,9,24.1430,9,,,,333274.02,51132.00,324752.00,14466653.00,157.45,1.9996,1999.6440,237.00,1063.00,59925.00,222.95,140.43,15539.17,2107.00,15188.00,366099.00,,,,36655.50,5151.00,35797.00,885449.00,219.9330,,,,2586.0000,12594.0000,685063.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,15.700000,,33.7594530,-118.1805270,33.7594530,-118.1805270
04237266290000,,,B-522,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TERMINAL,TERMINAL,TERMINAL,46.00,KB,0.00,6835.00,6835.00,OIL,ACTIVE,1,111840722,COM,,,2005-11-30,V,,,,,,2006-03-01,2023-08-01,210,,,,,,,,,,,,8415.17,1,2107.00,1,8064.00,1,50.4910,1,,,,355092.33,98948.00,338601.00,4633352.00,292.23,2.1306,2130.5540,229.00,539.00,40268.00,424.86,260.99,41268.83,10409.00,39534.00,1107.00,,,,70678.33,18182.00,67648.00,6953.00,424.0700,,,,2600.0000,6612.0000,459376.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,23.400000,,33.7521290,-118.1598510,33.7521290,-118.1598510
04237265940000,,,B-527,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TERMINAL,TERMINAL,MULTIPLE,,,0.00,6715.00,6715.00,OIL,ACTIVE,4,"121479121,121479164,128974246,128977306",MULTIPLE,MULTIPLE,,2007-10-01,V,,,,,,2007-10-01,2023-08-01,191,,,,,,,,,,,,3466.83,37,971.00,37,3305.00,37,20.8010,37,,,,225620.29,72134.00,213598.00,4971867.00,337.71,1.3537,1353.7220,327.00,717.00,58495.00,456.07,286.95,7783.83,2177.00,7421.00,10157.00,,,,13733.00,3882.00,13086.00,27577.00,82.3980,,,,3992.0000,9641.0000,703406.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7521170,-118.1599040,33.7521170,-118.1599040
04237265930000,,,C-745,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TERMINAL,TERMINAL,TERMINAL,37.00,DF,20.64,5460.00,,OIL,ACTIVE,1,111840827,COM,,,2005-11-04,D,,,,,,2006-01-01,2023-08-01,180,,,,,,,,,,,,7910.00,2,3594.00,2,7311.00,2,47.4600,2,,,,159310.69,81772.00,145682.00,5493395.00,561.30,0.9559,955.8640,349.00,429.00,32116.00,813.52,491.59,30549.67,13936.00,28227.00,340436.00,,,,46664.33,21434.00,43092.00,812413.00,279.9860,,,,4052.0000,5453.0000,377794.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,,,20.700000,,33.7402880,-118.1393890,,
04237265710000,,B-572,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,3.47,4790.00,4790.00,OIL,ACTIVE,1,108933542,COM,,,2005-10-04,V,,,,,,2005-11-01,2023-08-01,180,,,,,,,,,,,,2990.83,15,1727.00,15,2703.00,15,17.9450,15,,,,132563.37,81560.00,118970.00,8457382.00,685.55,0.7954,795.3800,2.00,3.00,102.00,666.67,600.00,3376.50,1863.00,3066.00,168856.00,,,,7268.17,4045.00,6594.00,357266.00,43.6090,,,,2.0000,3.0000,102.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,22.700000,,33.7522810,-118.1603090,33.7522810,-118.1603090
04237265510000,,,B-211,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,15.07,,5564.00,OIL,ACTIVE,1,108476086,COM,,,2005-07-26,D,,,,,,2005-09-01,2023-08-01,208,,,,,,,,,,,,5315.83,4,1355.00,4,5090.00,4,31.8950,4,,,,517813.50,154167.00,492119.00,18528468.00,313.27,3.1069,3106.8810,25.00,57.00,7640.00,438.60,268.34,24023.50,6147.00,22999.00,379860.00,,,,40229.50,10395.00,38497.00,798430.00,241.3770,,,,2036.0000,5058.0000,381578.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,13.000000,,33.7532460,-118.1585460,33.7532460,-118.1585460
