DateTime,Date/Time,H2S,Averaging Hour,ws,wd,latitude,longitude,Monitor,Join_Count,MinDist,Converted_Angle,Refinery
10/31/2021 3:55,10/31/2021 3:55,2.27,5 Min,2.46,108.03,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 4:00,10/31/2021 4:00,2.05,5 Min,3.1,79.75,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 4:05,10/31/2021 4:05,2.14,5 Min,2.56,104.24,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 4:10,10/31/2021 4:10,2.77,5 Min,2.81,124.95,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 4:15,10/31/2021 4:15,4.32,5 Min,1.48,107.68,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 4:20,10/31/2021 4:20,2.07,5 Min,2.47,91.5,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 4:25,10/31/2021 4:25,2.27,5 Min,2.42,103.84,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 4:30,10/31/2021 4:30,1.81,5 Min,2.23,95.29,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 4:35,10/31/2021 4:35,2.29,5 Min,2.8,82.07,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 4:40,10/31/2021 4:40,2.39,5 Min,2.4,97.11,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 4:45,10/31/2021 4:45,2.41,5 Min,2.32,80.74,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 4:50,10/31/2021 4:50,2.04,5 Min,3,90.79,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 4:55,10/31/2021 4:55,2.5,5 Min,3.08,81.1,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 5:00,10/31/2021 5:00,2.51,5 Min,2.38,94.31,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 5:05,10/31/2021 5:05,2.39,5 Min,3.07,98.29,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 5:10,10/31/2021 5:10,2.59,5 Min,3.37,97.48,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 5:15,10/31/2021 5:15,2.1,5 Min,3.36,94.23,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 5:20,10/31/2021 5:20,2.26,5 Min,3.15,92.08,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 5:25,10/31/2021 5:25,2.4,5 Min,2.87,99.45,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 5:30,10/31/2021 5:30,2.26,5 Min,2.96,96.3,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 5:35,10/31/2021 5:35,16.95,5 Min,2.86,120.05,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 5:40,10/31/2021 5:40,2.09,5 Min,2.56,86.18,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 5:45,10/31/2021 5:45,2.68,5 Min,1.89,91.95,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 5:50,10/31/2021 5:50,2.36,5 Min,1.33,94.91,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 5:55,10/31/2021 5:55,2.27,5 Min,2.01,77.89,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 6:00,10/31/2021 6:00,1.92,5 Min,2.59,55.95,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 6:05,10/31/2021 6:05,2.12,5 Min,1.61,63.29,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 6:10,10/31/2021 6:10,3.13,5 Min,2.01,104.88,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 6:15,10/31/2021 6:15,2.05,5 Min,1.74,104.25,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 6:20,10/31/2021 6:20,2.36,5 Min,2.4,104.15,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 6:25,10/31/2021 6:25,1.82,5 Min,2.12,95.09,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 6:30,10/31/2021 6:30,2.31,5 Min,0.97,73.47,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 6:35,10/31/2021 6:35,2.22,5 Min,2.85,66.3,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 6:40,10/31/2021 6:40,2.37,5 Min,2.69,77.5,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 6:45,10/31/2021 6:45,28.24,5 Min,3.15,157.56,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 6:50,10/31/2021 6:50,42.33,5 Min,2.81,176.43,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 6:55,10/31/2021 6:55,51.48,5 Min,2.33,191.42,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 7:00,10/31/2021 7:00,67.58,5 Min,1.19,268.63,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 7:05,10/31/2021 7:05,101.6,5 Min,1.56,238.96,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 7:10,10/31/2021 7:10,78.49,5 Min,1.28,204.42,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 7:15,10/31/2021 7:15,29.81,5 Min,1.17,155.58,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 7:20,10/31/2021 7:20,31.57,5 Min,1.21,144.03,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 7:25,10/31/2021 7:25,73.05,5 Min,1.11,202.05,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 7:30,10/31/2021 7:30,76.52,5 Min,1.65,182.09,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 7:35,10/31/2021 7:35,62.59,5 Min,1.14,166.28,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 7:40,10/31/2021 7:40,15.17,5 Min,1.9,172.83,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 7:45,10/31/2021 7:45,85.63,5 Min,1.99,179.5,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 7:50,10/31/2021 7:50,15.04,5 Min,1.15,198.17,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 7:55,10/31/2021 7:55,138.69,5 Min,1.85,185.84,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 8:00,10/31/2021 8:00,62.63,5 Min,2,214.78,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 8:05,10/31/2021 8:05,29.29,5 Min,1.78,156.56,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 8:10,10/31/2021 8:10,101.28,5 Min,1.49,180.64,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 8:15,10/31/2021 8:15,46.3,5 Min,2.28,213.33,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 8:20,10/31/2021 8:20,48.54,5 Min,1.89,237.1,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 8:25,10/31/2021 8:25,89.66,5 Min,1.62,232.51,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 8:30,10/31/2021 8:30,4.63,5 Min,0.6,84.65,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 8:35,10/31/2021 8:35,76.28,5 Min,1.5,193.51,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 8:40,10/31/2021 8:40,34.94,5 Min,2.72,197.37,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 8:45,10/31/2021 8:45,27.01,5 Min,1.68,207.04,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 8:50,10/31/2021 8:50,8.25,5 Min,1.2,13.3,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 8:55,10/31/2021 8:55,60.18,5 Min,2.25,241.33,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 9:00,10/31/2021 9:00,48.74,5 Min,2.67,214.3,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 9:05,10/31/2021 9:05,102.38,5 Min,3.26,219.06,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 9:10,10/31/2021 9:10,76.02,5 Min,1.82,169.45,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 9:15,10/31/2021 9:15,22.55,5 Min,1.17,145.23,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 9:20,10/31/2021 9:20,73.88,5 Min,1.59,237.6,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 9:25,10/31/2021 9:25,107.68,5 Min,3.19,237.69,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 9:30,10/31/2021 9:30,33.8,5 Min,1.61,258.36,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 9:35,10/31/2021 9:35,58.21,5 Min,2.71,238.13,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 9:40,10/31/2021 9:40,31.38,5 Min,2.66,217.98,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 9:45,10/31/2021 9:45,43.86,5 Min,2.92,255,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 9:50,10/31/2021 9:50,55.86,5 Min,2.21,256.4,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 9:55,10/31/2021 9:55,37.61,5 Min,1.85,255.75,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 10:00,10/31/2021 10:00,91.55,5 Min,2.23,174.24,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 10:05,10/31/2021 10:05,3.04,5 Min,1.77,63.14,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 10:10,10/31/2021 10:10,5.01,5 Min,1.28,51.63,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 10:15,10/31/2021 10:15,10.14,5 Min,0.66,327.74,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 10:20,10/31/2021 10:20,7.43,5 Min,1.29,23.83,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 10:25,10/31/2021 10:25,7.54,5 Min,0.9,271.28,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 10:30,10/31/2021 10:30,6.59,5 Min,2,250.11,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 10:35,10/31/2021 10:35,17.77,5 Min,1.95,139.06,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 10:40,10/31/2021 10:40,18.72,5 Min,2.45,171.63,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 10:45,10/31/2021 10:45,7.45,5 Min,2.93,224.19,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 10:50,10/31/2021 10:50,3.6,5 Min,2.61,210.34,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 10:55,10/31/2021 10:55,3.48,5 Min,0.86,193.07,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 11:00,10/31/2021 11:00,5.7,5 Min,0.91,242.77,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 11:05,10/31/2021 11:05,6.64,5 Min,0.76,115.87,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 11:10,10/31/2021 11:10,3.8,5 Min,1.51,83.85,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 11:15,10/31/2021 11:15,3.58,5 Min,3.24,119.16,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 11:20,10/31/2021 11:20,3.56,5 Min,2.3,62.28,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 11:25,10/31/2021 11:25,3.57,5 Min,2.89,34.72,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 11:30,10/31/2021 11:30,3.81,5 Min,1.98,41.43,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 11:35,10/31/2021 11:35,3.83,5 Min,1.94,39.94,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 11:40,10/31/2021 11:40,4.36,5 Min,0.37,189.48,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 11:45,10/31/2021 11:45,5.45,5 Min,1.61,250.2,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 11:50,10/31/2021 11:50,4.61,5 Min,0.88,286.26,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 11:55,10/31/2021 11:55,4.31,5 Min,2.9,213.82,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 12:00,10/31/2021 12:00,2.72,5 Min,1.52,146.91,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 12:05,10/31/2021 12:05,2.46,5 Min,2.57,66.16,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 12:10,10/31/2021 12:10,3.4,5 Min,2.19,89.5,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 12:15,10/31/2021 12:15,3.41,5 Min,2.09,118.46,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 12:20,10/31/2021 12:20,4.1,5 Min,1.62,118.03,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 12:25,10/31/2021 12:25,2.87,5 Min,2.48,280.28,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 12:30,10/31/2021 12:30,3.83,5 Min,3.24,341.73,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 12:35,10/31/2021 12:35,2.81,5 Min,1.03,355.96,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 12:40,10/31/2021 12:40,6.25,5 Min,5.54,263.15,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 12:45,10/31/2021 12:45,22.85,5 Min,3.24,242.5,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 12:50,10/31/2021 12:50,12.71,5 Min,4.01,248.81,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 12:55,10/31/2021 12:55,13.57,5 Min,3.74,277.34,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 13:00,10/31/2021 13:00,79.92,5 Min,3.21,254.93,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 13:05,10/31/2021 13:05,44.31,5 Min,3.89,241.66,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 13:10,10/31/2021 13:10,30.93,5 Min,2.43,248.67,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 13:15,10/31/2021 13:15,6.83,5 Min,2.52,152.89,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 13:20,10/31/2021 13:20,13.36,5 Min,4.9,155.76,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 13:25,10/31/2021 13:25,3.75,5 Min,3.54,156,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 13:30,10/31/2021 13:30,5.55,5 Min,5.12,217.1,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 13:35,10/31/2021 13:35,4.63,5 Min,3.92,227.32,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 13:40,10/31/2021 13:40,3.94,5 Min,2.66,233.98,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 13:45,10/31/2021 13:45,7.88,5 Min,3.5,230.21,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 13:50,10/31/2021 13:50,7.34,5 Min,4.21,223.66,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 13:55,10/31/2021 13:55,7.34,5 Min,5.27,198.9,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 14:00,10/31/2021 14:00,4.41,5 Min,5.52,165.27,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 14:05,10/31/2021 14:05,14.06,5 Min,5.09,170.39,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 14:10,10/31/2021 14:10,18.24,5 Min,4.31,164.35,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 14:15,10/31/2021 14:15,44.53,5 Min,4.79,157.18,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 14:20,10/31/2021 14:20,19.58,5 Min,3.28,215.41,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 14:25,10/31/2021 14:25,20.93,5 Min,2.7,220.38,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 14:30,10/31/2021 14:30,20.22,5 Min,4.29,229.33,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 14:35,10/31/2021 14:35,12.55,5 Min,4.56,229.69,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 14:40,10/31/2021 14:40,20.45,5 Min,4.91,214.58,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 14:45,10/31/2021 14:45,64.75,5 Min,3.74,193.38,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 14:50,10/31/2021 14:50,38.21,5 Min,4.44,228.03,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 14:55,10/31/2021 14:55,37.21,5 Min,2.29,210.64,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 15:00,10/31/2021 15:00,25.63,5 Min,1.82,236.03,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 15:05,10/31/2021 15:05,26.67,5 Min,5.42,259.19,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 15:10,10/31/2021 15:10,28.57,5 Min,5.84,255.08,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 15:15,10/31/2021 15:15,34.64,5 Min,5.13,275.1,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 15:20,10/31/2021 15:20,25.5,5 Min,5.37,278.05,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 15:25,10/31/2021 15:25,26.58,5 Min,5.73,269.54,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 15:30,10/31/2021 15:30,36.56,5 Min,5.23,271.05,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 15:35,10/31/2021 15:35,29.05,5 Min,4.35,267.18,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 15:40,10/31/2021 15:40,64.82,5 Min,3.92,261.32,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 15:45,10/31/2021 15:45,29.43,5 Min,4.72,261.51,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 15:50,10/31/2021 15:50,42.01,5 Min,5.56,268.38,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 15:55,10/31/2021 15:55,52.05,5 Min,3.79,255.18,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 16:00,10/31/2021 16:00,41.07,5 Min,4.7,266.68,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 16:05,10/31/2021 16:05,53.68,5 Min,5.92,271.26,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 16:10,10/31/2021 16:10,38.93,5 Min,5.63,268.41,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 16:15,10/31/2021 16:15,41.1,5 Min,4.88,266.79,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 16:20,10/31/2021 16:20,44.06,5 Min,4.44,262.22,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 16:25,10/31/2021 16:25,56.87,5 Min,4.02,265.75,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 16:30,10/31/2021 16:30,57.24,5 Min,4.59,267.68,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 16:35,10/31/2021 16:35,40.12,5 Min,5.4,262.77,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 16:40,10/31/2021 16:40,61.17,5 Min,4.57,260.31,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 16:45,10/31/2021 16:45,50.82,5 Min,5.14,258.99,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 16:50,10/31/2021 16:50,65.74,5 Min,5.4,264.61,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 16:55,10/31/2021 16:55,66.44,5 Min,3.92,271.34,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 17:00,10/31/2021 17:00,58.69,5 Min,4.29,283.48,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 17:05,10/31/2021 17:05,55.6,5 Min,5.4,267.08,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 17:10,10/31/2021 17:10,56.68,5 Min,4.34,277.39,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 17:15,10/31/2021 17:15,44.38,5 Min,4.59,287.01,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 17:20,10/31/2021 17:20,63.11,5 Min,5.6,282.76,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 17:25,10/31/2021 17:25,65.45,5 Min,5.72,274.42,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 17:30,10/31/2021 17:30,41.05,5 Min,7.06,267.52,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 17:35,10/31/2021 17:35,77.05,5 Min,6.43,269.81,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 17:40,10/31/2021 17:40,88.39,5 Min,6.78,269.8,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 17:45,10/31/2021 17:45,51.21,5 Min,6.78,268.54,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 17:50,10/31/2021 17:50,42.31,5 Min,5.57,267.21,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 17:55,10/31/2021 17:55,93.67,5 Min,3.13,266.51,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 18:00,10/31/2021 18:00,94,5 Min,4.48,264.94,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 18:05,10/31/2021 18:05,67.78,5 Min,5.07,271.45,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 18:10,10/31/2021 18:10,67.83,5 Min,4.82,275.54,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 18:15,10/31/2021 18:15,89.06,5 Min,3.52,259.24,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 18:20,10/31/2021 18:20,77.29,5 Min,2.54,278.33,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 18:25,10/31/2021 18:25,70.11,5 Min,3.58,281.13,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 18:30,10/31/2021 18:30,118.54,5 Min,2.63,270.21,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 18:35,10/31/2021 18:35,57.2,5 Min,3.18,276.44,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 18:40,10/31/2021 18:40,74.42,5 Min,3.19,278.11,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 18:45,10/31/2021 18:45,112.99,5 Min,3.48,267.05,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 18:50,10/31/2021 18:50,117.9,5 Min,2.69,271.98,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
10/31/2021 18:55,10/31/2021 18:55,61.61,5 Min,3.29,266.65,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
