GCV,month,weekday,wd_avg,ws_avg,daily_downwind_ref,closest_wrp_capacity,I(1/dist_wrp^2),I(1/dist_ref^2),"s(I(mon_utm_x/10^3), I(mon_utm_y/10^3), bs='tp', k = 10)","te(I(mon_utm_x/10^3), I(mon_utm_y/10^3),as.numeric(day), k=c(10,10),d=c(2,1),bs=c('tp','cc'))",monthly_oil_2km,monthly_gas_2km,active_2km,inactive_2km,daily_downwind_wrp,elevation,EVI,num_odor_complaints,I(1/dist_dc^2),daily_temp,daily_hum,daily_precip
2.1082676598440053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7283198982267041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6677915728831232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.644437601247068,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6291911115079729,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6196803031296311,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6158551962438219,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.6147255022958041,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
